player name,mvp,ops,avg,rbi,hr
Hank Aaron,Not MVP,0.904,0.265,77,34
Dusty Baker,Not MVP,0.888,0.321,76,17
Richie Hebner,Not MVP,0.886,0.300,72,19
Ron Santo,Not MVP,0.878,0.302,74,17
Jimmy Wynn,Not MVP,0.860,0.273,90,24
Joe Morgan,Not MVP,0.851,0.292,73,16
Tony Perez,Not MVP,0.846,0.283,90,21
Bob Watson,Not MVP,0.841,0.312,86,16
Nate Colbert,Not MVP,0.841,0.250,111,38
Lee May,Not MVP,0.833,0.284,98,29
Jose Cardenal,Not MVP,0.810,0.291,70,17
Darrell Evans,Not MVP,0.802,0.254,71,19
Ted Simmons,Not MVP,0.801,0.303,96,16
Pete Rose,Not MVP,0.799,0.307,57,6
Earl Williams,Not MVP,0.793,0.258,87,28
Al Oliver,Not MVP,0.789,0.312,89,12
Ralph Garr,Not MVP,0.788,0.325,53,12
Greg Luzinski,Not MVP,0.785,0.281,68,18
Ron Fairly,Not MVP,0.779,0.278,68,17
Joe Torre,Not MVP,0.776,0.289,81,11
Ken Singleton,Not MVP,0.773,0.274,50,14
Hank Aaron,Not MVP,1.079,0.327,118,47
Willie Stargell,Not MVP,1.026,0.295,125,48
Joe Torre,MVP,0.976,0.363,137,24
Willie Mays,Not MVP,0.907,0.271,61,18
Billy Williams,Not MVP,0.888,0.301,93,28
Rusty Staub,Not MVP,0.874,0.311,97,19
Roberto Clemente,Not MVP,0.872,0.341,86,13
Bobby Bonds,Not MVP,0.867,0.288,102,33
Lee May,Not MVP,0.864,0.278,98,39
Dick Allen,Not MVP,0.863,0.295,90,23
Cleon Jones,Not MVP,0.856,0.319,69,14
Bob Robertson,Not MVP,0.840,0.271,72,26
Deron Johnson,Not MVP,0.836,0.265,95,34
Earl Williams,Not MVP,0.815,0.260,87,33
Ralph Garr,Not MVP,0.813,0.343,44,9
Lou Brock,Not MVP,0.810,0.313,61,7
Dick Dietz,Not MVP,0.806,0.252,72,19
Nate Colbert,Not MVP,0.801,0.264,84,27
Ken Henderson,Not MVP,0.798,0.264,65,15
Willie Montanez,Not MVP,0.798,0.255,99,30
Pete Rose,Not MVP,0.793,0.304,44,13
Ron Santo,Not MVP,0.778,0.267,88,21
Glenn Beckert,Not MVP,0.773,0.342,42,2
Manny Sanguillen,Not MVP,0.771,0.319,81,7
Ted Simmons,Not MVP,0.771,0.304,77,7
Willie McCovey,Not MVP,1.056,0.289,126,39
Rico Carty,Not MVP,1.037,0.366,101,25
Jim Hickman,Not MVP,1.001,0.315,115,32
Tony Perez,Not MVP,0.990,0.317,129,40
Billy Williams,Not MVP,0.977,0.322,129,42
Hank Aaron,Not MVP,0.958,0.298,118,38
Dick Dietz,Not MVP,0.941,0.300,107,22
Dick Allen,Not MVP,0.937,0.279,101,34
Johnny Bench,MVP,0.932,0.293,148,45
Orlando Cepeda,Not MVP,0.908,0.305,111,34
Cito Gaston,Not MVP,0.907,0.318,93,29
Willie Mays,Not MVP,0.897,0.291,83,28
Joe Torre,Not MVP,0.896,0.325,100,21
Rusty Staub,Not MVP,0.891,0.274,94,30
Jimmy Wynn,Not MVP,0.886,0.282,88,27
Bobby Bonds,Not MVP,0.879,0.302,78,26
Bobby Tolan,Not MVP,0.860,0.316,80,16
Pete Rose,Not MVP,0.855,0.316,52,15
Ken Henderson,Not MVP,0.854,0.294,88,17
Billy Grabarkewitz,Not MVP,0.852,0.289,84,17
Wes Parker,Not MVP,0.850,0.319,111,10
Ron Santo,Not MVP,0.844,0.267,114,26
Willie Stargell,Not MVP,0.840,0.264,85,31
Nate Colbert,Not MVP,0.836,0.259,86,38
Denis Menke,Not MVP,0.833,0.304,92,13
Willie McCovey,MVP,1.108,0.320,126,45
Hank Aaron,Not MVP,1.003,0.300,97,44
Roberto Clemente,Not MVP,0.955,0.345,91,19
Rusty Staub,Not MVP,0.952,0.302,79,29
Dick Allen,Not MVP,0.949,0.288,89,32
Jimmy Wynn,Not MVP,0.943,0.269,87,33
Pete Rose,Not MVP,0.940,0.348,82,16
Willie Stargell,Not MVP,0.938,0.307,92,29
Cleon Jones,Not MVP,0.904,0.340,75,12
Tony Perez,Not MVP,0.883,0.294,122,37
Ron Santo,Not MVP,0.870,0.289,123,29
Mack Jones,Not MVP,0.867,0.270,79,22
Lee May,Not MVP,0.860,0.278,110,38
Johnny Bench,Not MVP,0.840,0.293,90,26
Billy Williams,Not MVP,0.828,0.293,95,21
Bobby Bonds,Not MVP,0.824,0.259,90,32
Bobby Tolan,Not MVP,0.821,0.305,93,21
Alex Johnson,Not MVP,0.813,0.315,88,17
Willie Davis,Not MVP,0.811,0.311,59,11
Joe Torre,Not MVP,0.808,0.289,101,18
Tommie Agee,Not MVP,0.806,0.271,76,26
Nate Colbert,Not MVP,0.804,0.255,66,24
Richie Hebner,Not MVP,0.801,0.301,47,8
Larry Hisle,Not MVP,0.797,0.266,56,20
Lou Brock,Not MVP,0.782,0.298,47,12
Dick Allen,Not MVP,0.970,0.307,77,23
Roberto Clemente,Not MVP,0.954,0.357,110,23
Hank Aaron,Not MVP,0.942,0.307,109,39
Orlando Cepeda,MVP,0.923,0.325,111,25
Willie McCovey,Not MVP,0.913,0.276,91,31
Ron Santo,Not MVP,0.906,0.300,98,31
Jim Ray Hart,Not MVP,0.882,0.289,99,29
Rusty Staub,Not MVP,0.871,0.333,74,10
Tony Gonzalez,Not MVP,0.869,0.339,59,9
Adolfo Phillips,Not MVP,0.842,0.268,70,17
Willie Stargell,Not MVP,0.830,0.271,73,20
Billy Williams,Not MVP,0.828,0.278,84,28
Jimmy Wynn,Not MVP,0.826,0.249,107,37
Tim McCarver,Not MVP,0.822,0.295,69,14
Tony Perez,Not MVP,0.818,0.290,102,26
Pete Rose,Not MVP,0.808,0.301,76,12
Lou Brock,Not MVP,0.799,0.299,76,21
Curt Flood,Not MVP,0.792,0.335,50,5
Joe Torre,Not MVP,0.790,0.277,68,20
Joe Morgan,Not MVP,0.789,0.275,42,6
Mack Jones,Not MVP,0.789,0.253,50,17
Willie Mays,Not MVP,0.787,0.263,70,22
Matty Alou,Not MVP,0.784,0.338,28,2
Tommy Davis,Not MVP,0.782,0.302,73,16
Vada Pinson,Not MVP,0.772,0.288,66,18
Dick Allen,Not MVP,1.027,0.317,110,40
Willie McCovey,Not MVP,0.977,0.295,96,36
Willie Stargell,Not MVP,0.962,0.315,102,33
Ron Santo,Not MVP,0.950,0.312,94,30
Joe Torre,Not MVP,0.943,0.315,101,36
Willie Mays,Not MVP,0.924,0.288,103,37
Roberto Clemente,MVP,0.896,0.317,119,29
Hank Aaron,Not MVP,0.895,0.279,127,44
Felipe Alou,Not MVP,0.894,0.327,74,31
Donn Clendenon,Not MVP,0.878,0.299,98,28
Rico Carty,Not MVP,0.860,0.326,76,15
Jim Ray Hart,Not MVP,0.853,0.285,93,33
Orlando Cepeda,Not MVP,0.834,0.301,73,20
Pete Rose,Not MVP,0.811,0.313,70,16
Billy Williams,Not MVP,0.808,0.276,91,29
Bill White,Not MVP,0.803,0.276,103,22
Joe Morgan,Not MVP,0.801,0.285,42,5
Matty Alou,Not MVP,0.793,0.342,27,2
Jim Lefebvre,Not MVP,0.793,0.274,74,24
Tom Haller,Not MVP,0.783,0.240,67,27
Deron Johnson,Not MVP,0.771,0.257,81,24
Vada Pinson,Not MVP,0.768,0.288,76,16
Denis Menke,Not MVP,0.767,0.251,60,15
Eddie Mathews,Not MVP,0.761,0.250,53,16
Rusty Staub,Not MVP,0.756,0.280,81,13
Willie Mays,MVP,1.043,0.317,112,52
Hank Aaron,Not MVP,0.938,0.318,89,32
Billy Williams,Not MVP,0.929,0.315,108,34
Frank Robinson,Not MVP,0.925,0.296,113,33
Willie McCovey,Not MVP,0.920,0.276,92,39
Ron Santo,Not MVP,0.888,0.285,101,33
Dick Allen,Not MVP,0.870,0.302,85,20
Joe Torre,Not MVP,0.862,0.291,80,27
Deron Johnson,Not MVP,0.854,0.287,130,32
Bill White,Not MVP,0.845,0.289,73,24
Roberto Clemente,Not MVP,0.842,0.329,65,10
Jimmy Wynn,Not MVP,0.841,0.275,73,22
Jim Ray Hart,Not MVP,0.837,0.299,96,23
Johnny Callison,Not MVP,0.836,0.262,101,32
Vada Pinson,Not MVP,0.836,0.305,94,22
Willie Stargell,Not MVP,0.829,0.272,107,27
Pete Rose,Not MVP,0.828,0.312,81,11
Mack Jones,Not MVP,0.822,0.262,75,31
Felipe Alou,Not MVP,0.819,0.297,78,23
Donn Clendenon,Not MVP,0.818,0.301,96,14
Eddie Mathews,Not MVP,0.810,0.251,95,32
Lou Brock,Not MVP,0.791,0.288,69,16
Joe Morgan,Not MVP,0.791,0.271,40,14
Curt Flood,Not MVP,0.788,0.310,83,11
Leo Cardenas,Not MVP,0.786,0.287,57,11
Willie Mays,Not MVP,0.990,0.296,111,47
Ron Santo,Not MVP,0.962,0.313,114,30
Frank Robinson,Not MVP,0.943,0.306,96,29
Rico Carty,Not MVP,0.942,0.330,88,22
Dick Allen,Not MVP,0.939,0.318,91,29
Hank Aaron,Not MVP,0.907,0.328,95,24
Billy Williams,Not MVP,0.901,0.312,98,33
Orlando Cepeda,Not MVP,0.900,0.304,97,31
Roberto Clemente,Not MVP,0.872,0.339,87,12
Joe Torre,Not MVP,0.863,0.321,109,20
Ken Boyer,MVP,0.854,0.295,119,24
Denis Menke,Not MVP,0.847,0.283,65,20
Jim Ray Hart,Not MVP,0.840,0.286,81,31
Bill White,Not MVP,0.828,0.303,102,21
Joe Christopher,Not MVP,0.826,0.300,76,16
Lou Brock,Not MVP,0.822,0.315,58,14
Johnny Callison,Not MVP,0.808,0.274,104,31
Deron Johnson,Not MVP,0.798,0.273,79,21
Lee Maye,Not MVP,0.793,0.304,74,10
Vada Pinson,Not MVP,0.764,0.266,84,23
Ron Hunt,Not MVP,0.763,0.303,42,6
Ernie Banks,Not MVP,0.757,0.264,95,23
Eddie Mathews,Not MVP,0.756,0.233,74,23
Tim McCarver,Not MVP,0.743,0.288,52,9
Bob Bailey,Not MVP,0.740,0.281,51,11
Frank Robinson,Not MVP,1.045,0.342,136,39
Hank Aaron,Not MVP,1.008,0.323,128,45
Willie Mays,Not MVP,0.999,0.304,141,49
Stan Musial,Not MVP,0.924,0.330,82,19
Tommy Davis,Not MVP,0.910,0.346,153,27
Frank Howard,Not MVP,0.906,0.296,119,31
George Altman,Not MVP,0.904,0.318,74,22
Bob Skinner,Not MVP,0.898,0.302,75,20
Don Demeter,Not MVP,0.880,0.307,107,29
Eddie Mathews,Not MVP,0.877,0.265,90,29
Felipe Alou,Not MVP,0.869,0.316,98,25
Bill White,Not MVP,0.868,0.324,102,20
Orlando Cepeda,Not MVP,0.865,0.306,114,35
Johnny Callison,Not MVP,0.854,0.300,83,23
Ken Boyer,Not MVP,0.838,0.291,98,24
Billy Williams,Not MVP,0.835,0.298,91,22
Frank Thomas,Not MVP,0.824,0.266,94,34
Vada Pinson,Not MVP,0.817,0.292,100,23
Gordy Coleman,Not MVP,0.816,0.277,86,28
Jim Davenport,Not MVP,0.813,0.297,58,14
Ron Fairly,Not MVP,0.811,0.278,71,14
Ernie Banks,Not MVP,0.809,0.269,104,37
Roberto Clemente,Not MVP,0.805,0.312,74,10
Roy Sievers,Not MVP,0.801,0.262,80,21
Harvey Kuenn,Not MVP,0.799,0.304,68,10
Frank Robinson,MVP,1.015,0.323,124,37
Willie Mays,Not MVP,0.977,0.308,123,40
Hank Aaron,Not MVP,0.974,0.327,120,34
Orlando Cepeda,Not MVP,0.970,0.311,142,46
Roberto Clemente,Not MVP,0.949,0.351,89,23
Wally Moon,Not MVP,0.940,0.328,88,17
Eddie Mathews,Not MVP,0.937,0.306,91,32
Ken Boyer,Not MVP,0.930,0.329,95,24
Dick Stuart,Not MVP,0.925,0.301,117,35
George Altman,Not MVP,0.913,0.303,96,27
Vada Pinson,Not MVP,0.883,0.343,87,16
Joe Adcock,Not MVP,0.861,0.285,108,35
Ernie Banks,Not MVP,0.852,0.278,80,29
Gordy Coleman,Not MVP,0.845,0.287,87,26
Ron Santo,Not MVP,0.842,0.284,83,23
Don Hoak,Not MVP,0.839,0.298,61,12
Frank Thomas,Not MVP,0.828,0.281,73,27
Bill White,Not MVP,0.826,0.286,90,20
Billy Williams,Not MVP,0.822,0.278,86,25
Tony Gonzalez,Not MVP,0.795,0.277,58,12
Jim Davenport,Not MVP,0.785,0.278,65,12
Johnny Callison,Not MVP,0.780,0.266,47,9
Gene Freese,Not MVP,0.774,0.277,87,26
Tommy Davis,Not MVP,0.738,0.278,58,15
Frank Bolling,Not MVP,0.708,0.262,56,15
Frank Robinson,Not MVP,1.002,0.297,83,31
Eddie Mathews,Not MVP,0.948,0.277,124,39
Willie Mays,Not MVP,0.936,0.319,103,29
Ken Boyer,Not MVP,0.932,0.304,97,32
Hank Aaron,Not MVP,0.918,0.292,126,40
Ernie Banks,Not MVP,0.904,0.271,117,41
Joe Adcock,Not MVP,0.854,0.298,91,25
Orlando Cepeda,Not MVP,0.840,0.297,96,24
Wally Moon,Not MVP,0.835,0.299,69,13
Roberto Clemente,Not MVP,0.815,0.314,94,16
Vada Pinson,Not MVP,0.811,0.287,61,20
Don Hoak,Not MVP,0.810,0.282,79,16
Pancho Herrera,Not MVP,0.803,0.281,71,17
Norm Larker,Not MVP,0.798,0.323,78,5
Dick Stuart,Not MVP,0.797,0.260,83,23
Bill White,Not MVP,0.789,0.283,79,16
Frank Howard,Not MVP,0.784,0.268,77,23
Bob Skinner,Not MVP,0.771,0.273,86,15
Willie Kirkland,Not MVP,0.769,0.252,65,21
Daryl Spencer,Not MVP,0.769,0.258,58,16
Dick Groat,MVP,0.766,0.325,50,2
Del Crandall,Not MVP,0.764,0.294,77,19
Bill Bruton,Not MVP,0.758,0.286,54,12
Richie Ashburn,Not MVP,0.753,0.291,40,0
Ed Bailey,Not MVP,0.752,0.261,67,13
Hank Aaron,Not MVP,1.037,0.355,123,39
Eddie Mathews,Not MVP,0.983,0.306,114,46
Frank Robinson,Not MVP,0.975,0.311,125,36
Ernie Banks,MVP,0.970,0.304,143,45
Willie Mays,Not MVP,0.964,0.313,104,34
Joe Cunningham,Not MVP,0.931,0.345,60,7
Ken Boyer,Not MVP,0.892,0.309,94,28
Wally Moon,Not MVP,0.890,0.302,74,19
Gil Hodges,Not MVP,0.880,0.276,80,25
Vada Pinson,Not MVP,0.880,0.316,84,20
Orlando Cepeda,Not MVP,0.878,0.317,105,27
Ed Bouchee,Not MVP,0.824,0.285,74,15
Bill White,Not MVP,0.814,0.302,72,12
Willie Kirkland,Not MVP,0.810,0.272,68,22
Johnny Temple,Not MVP,0.809,0.311,67,8
Charlie Neal,Not MVP,0.802,0.287,83,19
Johnny Logan,Not MVP,0.780,0.291,50,13
Don Hoak,Not MVP,0.773,0.294,65,8
Gus Bell,Not MVP,0.770,0.293,115,19
Wally Post,Not MVP,0.767,0.254,94,22
Gino Cimoli,Not MVP,0.757,0.279,72,8
Bob Skinner,Not MVP,0.756,0.280,61,13
Del Crandall,Not MVP,0.741,0.257,72,21
Bill Bruton,Not MVP,0.735,0.289,41,6
Jim Gilliam,Not MVP,0.732,0.282,34,3
Willie Mays,Not MVP,1.002,0.347,96,29
Ernie Banks,MVP,0.980,0.313,129,47
Stan Musial,Not MVP,0.950,0.337,62,17
Hank Aaron,Not MVP,0.931,0.326,95,30
Harry Anderson,Not MVP,0.897,0.301,97,23
Richie Ashburn,Not MVP,0.881,0.350,33,2
Bob Skinner,Not MVP,0.879,0.321,70,13
Lee Walls,Not MVP,0.863,0.304,72,24
Frank Thomas,Not MVP,0.863,0.281,109,35
Ken Boyer,Not MVP,0.857,0.307,90,23
Orlando Cepeda,Not MVP,0.854,0.312,96,25
Frank Robinson,Not MVP,0.854,0.269,83,31
Walt Moryn,Not MVP,0.845,0.264,77,26
Dale Long,Not MVP,0.824,0.271,75,20
Bobby Thomson,Not MVP,0.817,0.283,82,21
Eddie Mathews,Not MVP,0.807,0.251,77,31
Johnny Temple,Not MVP,0.807,0.306,47,3
Del Crandall,Not MVP,0.804,0.272,63,18
Charlie Neal,Not MVP,0.779,0.254,65,22
Gil Hodges,Not MVP,0.764,0.259,64,22
Gene Green,Not MVP,0.756,0.281,55,13
Daryl Spencer,Not MVP,0.750,0.256,74,17
Bill Mazeroski,Not MVP,0.747,0.275,68,19
Roberto Clemente,Not MVP,0.736,0.289,50,6
Dick Groat,Not MVP,0.736,0.300,66,3
Stan Musial,Not MVP,1.034,0.351,102,29
Willie Mays,Not MVP,1.033,0.333,97,35
Hank Aaron,MVP,0.978,0.322,132,44
Duke Snider,Not MVP,0.955,0.274,92,40
Ernie Banks,Not MVP,0.939,0.285,102,43
Eddie Mathews,Not MVP,0.927,0.292,94,32
Frank Robinson,Not MVP,0.905,0.322,75,29
Gil Hodges,Not MVP,0.877,0.299,98,27
Dale Long,Not MVP,0.875,0.298,67,21
Wally Moon,Not MVP,0.875,0.295,73,24
Ed Bouchee,Not MVP,0.864,0.293,76,17
Don Hoak,Not MVP,0.863,0.293,89,19
Del Ennis,Not MVP,0.826,0.286,105,24
George Crowe,Not MVP,0.818,0.271,92,31
Walt Moryn,Not MVP,0.796,0.289,88,19
Frank Thomas,Not MVP,0.795,0.290,89,23
Red Schoendienst,Not MVP,0.795,0.309,65,15
Dick Groat,Not MVP,0.787,0.315,54,7
Charlie Neal,Not MVP,0.767,0.270,62,12
Richie Ashburn,Not MVP,0.754,0.297,33,0
Gino Cimoli,Not MVP,0.753,0.293,57,10
Gus Bell,Not MVP,0.751,0.292,61,13
Ken Boyer,Not MVP,0.732,0.265,62,19
Johnny Temple,Not MVP,0.728,0.284,37,0
Roy McMillan,Not MVP,0.728,0.272,55,1
Willie Mays,Not MVP,1.059,0.319,127,51
Duke Snider,Not MVP,1.046,0.309,136,42
Eddie Mathews,Not MVP,1.014,0.289,101,41
Roy Campanella,MVP,0.978,0.318,107,32
Stan Musial,Not MVP,0.974,0.319,108,33
Ted Kluszewski,Not MVP,0.967,0.314,113,47
Wally Post,Not MVP,0.946,0.309,109,40
Ernie Banks,Not MVP,0.941,0.295,117,44
Hank Aaron,Not MVP,0.906,0.314,106,27
Richie Ashburn,Not MVP,0.897,0.338,42,3
Carl Furillo,Not MVP,0.891,0.314,95,26
Gil Hodges,Not MVP,0.877,0.289,102,27
Dale Long,Not MVP,0.875,0.291,79,16
Gus Bell,Not MVP,0.871,0.308,104,27
Smoky Burgess,Not MVP,0.864,0.301,78,21
Del Ennis,Not MVP,0.864,0.296,120,29
Wally Moon,Not MVP,0.808,0.295,76,19
Johnny Logan,Not MVP,0.802,0.297,83,13
Rip Repulski,Not MVP,0.800,0.270,73,23
Randy Jackson,Not MVP,0.785,0.265,70,21
Pee Wee Reese,Not MVP,0.774,0.282,61,10
Hank Thompson,Not MVP,0.766,0.245,63,17
Del Crandall,Not MVP,0.756,0.236,62,26
Bill Virdon,Not MVP,0.755,0.281,68,17
Frank Thomas,Not MVP,0.755,0.245,72,25
Willie Mays,MVP,1.078,0.345,110,41
Duke Snider,Not MVP,1.071,0.341,130,40
Ted Kluszewski,Not MVP,1.049,0.326,141,49
Stan Musial,Not MVP,1.036,0.330,126,35
Eddie Mathews,Not MVP,1.026,0.290,103,40
Gil Hodges,Not MVP,0.952,0.304,130,42
Hank Sauer,Not MVP,0.938,0.288,103,41
Joe Adcock,Not MVP,0.885,0.308,87,23
Hank Thompson,Not MVP,0.871,0.263,86,26
Pee Wee Reese,Not MVP,0.859,0.309,69,10
Ralph Kiner,Not MVP,0.858,0.285,73,22
Frank Thomas,Not MVP,0.856,0.298,94,23
Jim Greengrass,Not MVP,0.823,0.280,95,27
Granny Hamner,Not MVP,0.818,0.299,89,13
Richie Ashburn,Not MVP,0.817,0.313,41,1
Gus Bell,Not MVP,0.814,0.299,101,17
Don Mueller,Not MVP,0.807,0.342,71,4
Wally Moon,Not MVP,0.806,0.304,76,12
Monte Irvin,Not MVP,0.801,0.262,64,19
Carl Furillo,Not MVP,0.800,0.294,96,19
Red Schoendienst,Not MVP,0.794,0.315,79,5
Randy Jackson,Not MVP,0.784,0.273,67,19
Rip Repulski,Not MVP,0.783,0.283,79,19
Jim Gilliam,Not MVP,0.779,0.282,52,13
Bobby Morgan,Not MVP,0.775,0.262,50,14
Duke Snider,Not MVP,1.046,0.336,126,42
Stan Musial,Not MVP,1.046,0.337,113,30
Eddie Mathews,Not MVP,1.033,0.302,135,47
Roy Campanella,MVP,1.006,0.312,142,41
Carl Furillo,Not MVP,0.973,0.344,92,21
Ted Kluszewski,Not MVP,0.950,0.316,108,40
Monte Irvin,Not MVP,0.947,0.329,97,21
Gil Hodges,Not MVP,0.943,0.302,122,31
Jackie Robinson,Not MVP,0.927,0.329,95,12
Red Schoendienst,Not MVP,0.907,0.342,79,15
Ralph Kiner,Not MVP,0.903,0.279,116,35
Gus Bell,Not MVP,0.879,0.300,105,30
Del Ennis,Not MVP,0.839,0.285,125,29
Frank Thomas,Not MVP,0.837,0.255,102,30
Dee Fondy,Not MVP,0.835,0.309,78,18
Sid Gordon,Not MVP,0.834,0.274,75,19
Enos Slaughter,Not MVP,0.828,0.291,89,6
Solly Hemus,Not MVP,0.825,0.279,61,14
Alvin Dark,Not MVP,0.823,0.300,88,23
Randy Jackson,Not MVP,0.817,0.285,66,19
Bobby Thomson,Not MVP,0.810,0.288,106,26
Cal Abrams,Not MVP,0.803,0.286,43,15
Andy Pafko,Not MVP,0.802,0.297,72,17
Richie Ashburn,Not MVP,0.802,0.330,57,2
Jim Gilliam,Not MVP,0.798,0.278,63,6
Stan Musial,Not MVP,0.970,0.336,91,21
Jackie Robinson,Not MVP,0.904,0.308,75,19
Ted Kluszewski,Not MVP,0.892,0.320,86,16
Hank Sauer,MVP,0.892,0.270,121,37
Gil Hodges,Not MVP,0.886,0.254,102,32
Ralph Kiner,Not MVP,0.884,0.244,87,37
Sid Gordon,Not MVP,0.866,0.289,75,25
Duke Snider,Not MVP,0.863,0.303,92,21
Enos Slaughter,Not MVP,0.831,0.300,101,11
Solly Hemus,Not MVP,0.817,0.268,52,15
Del Ennis,Not MVP,0.816,0.289,107,20
Bobby Thomson,Not MVP,0.813,0.270,108,24
Andy Pafko,Not MVP,0.805,0.287,85,19
Roy Campanella,Not MVP,0.805,0.269,97,22
Hank Thompson,Not MVP,0.798,0.260,67,17
Alvin Dark,Not MVP,0.788,0.301,73,14
Red Schoendienst,Not MVP,0.772,0.303,67,7
Eddie Mathews,Not MVP,0.767,0.242,58,25
Whitey Lockman,Not MVP,0.759,0.290,58,13
Dee Fondy,Not MVP,0.759,0.300,67,10
Don Mueller,Not MVP,0.754,0.281,49,12
Eddie Waitkus,Not MVP,0.745,0.289,49,2
Granny Hamner,Not MVP,0.734,0.275,87,17
Pee Wee Reese,Not MVP,0.734,0.272,58,6
Gus Bell,Not MVP,0.725,0.250,59,16
Ralph Kiner,Not MVP,1.079,0.309,109,42
Stan Musial,Not MVP,1.063,0.355,108,32
Roy Campanella,MVP,0.983,0.325,108,33
Jackie Robinson,Not MVP,0.957,0.338,88,19
Bobby Thomson,Not MVP,0.947,0.293,101,32
Monte Irvin,Not MVP,0.929,0.312,121,24
Gil Hodges,Not MVP,0.901,0.268,103,40
Sid Gordon,Not MVP,0.883,0.287,109,29
Andy Pafko,Not MVP,0.848,0.255,93,30
Willie Jones,Not MVP,0.828,0.285,81,22
Duke Snider,Not MVP,0.828,0.277,101,29
Willie Mays,Not MVP,0.828,0.274,68,20
Richie Ashburn,Not MVP,0.819,0.344,63,4
Bob Elliott,Not MVP,0.819,0.285,70,15
Sam Jethroe,Not MVP,0.816,0.280,65,18
Earl Torgeson,Not MVP,0.812,0.263,92,24
Hank Sauer,Not MVP,0.810,0.263,89,30
Alvin Dark,Not MVP,0.805,0.303,69,14
Wally Westlake,Not MVP,0.786,0.266,84,22
Willard Marshall,Not MVP,0.784,0.281,62,11
Enos Slaughter,Not MVP,0.777,0.281,64,4
Solly Hemus,Not MVP,0.776,0.281,32,2
Gus Bell,Not MVP,0.773,0.278,89,16
Carl Furillo,Not MVP,0.772,0.295,91,16
Eddie Stanky,Not MVP,0.770,0.247,43,14
Stan Musial,Not MVP,1.034,0.346,109,28
Ralph Kiner,Not MVP,0.998,0.272,118,47
Andy Pafko,Not MVP,0.989,0.304,92,36
Sid Gordon,Not MVP,0.960,0.304,103,27
Duke Snider,Not MVP,0.932,0.321,107,31
Del Ennis,Not MVP,0.923,0.311,126,31
Jackie Robinson,Not MVP,0.923,0.328,81,14
Roy Campanella,Not MVP,0.916,0.281,89,31
Bob Elliott,Not MVP,0.898,0.305,107,24
Earl Torgeson,Not MVP,0.885,0.290,87,23
Gil Hodges,Not MVP,0.875,0.283,113,32
Eddie Stanky,Not MVP,0.872,0.300,51,8
Hank Sauer,Not MVP,0.868,0.274,103,32
Tommy Glaviano,Not MVP,0.867,0.285,44,11
Ted Kluszewski,Not MVP,0.863,0.307,111,25
Hank Thompson,Not MVP,0.854,0.289,91,20
Wally Westlake,Not MVP,0.852,0.285,95,24
Dick Sisler,Not MVP,0.815,0.296,83,13
Carl Furillo,Not MVP,0.812,0.305,106,18
Wes Westrum,Not MVP,0.808,0.236,71,23
Willie Jones,Not MVP,0.792,0.267,88,25
Enos Slaughter,Not MVP,0.782,0.290,101,10
Sam Jethroe,Not MVP,0.780,0.273,58,18
Johnny Wyrostek,Not MVP,0.775,0.285,76,8
Richie Ashburn,Not MVP,0.774,0.303,41,2
Ralph Kiner,Not MVP,1.089,0.310,127,54
Stan Musial,Not MVP,1.062,0.338,123,36
Jackie Robinson,MVP,0.960,0.342,124,16
Enos Slaughter,Not MVP,0.929,0.336,96,13
Sid Gordon,Not MVP,0.909,0.284,90,26
Del Ennis,Not MVP,0.892,0.302,110,25
Roy Campanella,Not MVP,0.883,0.287,82,22
Carl Furillo,Not MVP,0.875,0.322,106,18
Bobby Thomson,Not MVP,0.873,0.309,109,27
Bob Elliott,Not MVP,0.862,0.280,76,17
Hank Sauer,Not MVP,0.856,0.275,99,31
Duke Snider,Not MVP,0.854,0.292,92,23
Wally Westlake,Not MVP,0.835,0.282,104,23
Willard Marshall,Not MVP,0.830,0.307,70,12
Andy Pafko,Not MVP,0.818,0.281,69,18
Gil Hodges,Not MVP,0.813,0.285,115,23
Pee Wee Reese,Not MVP,0.806,0.279,73,16
Elbie Fletcher,Not MVP,0.798,0.262,51,11
Whitey Lockman,Not MVP,0.798,0.301,65,11
Eddie Stanky,Not MVP,0.775,0.285,42,1
Grady Hatton,Not MVP,0.756,0.263,69,11
Willie Jones,Not MVP,0.749,0.244,77,19
Walker Cooper,Not MVP,0.744,0.258,83,20
Ted Kluszewski,Not MVP,0.743,0.309,68,8
Harry Walker,Not MVP,0.739,0.300,37,2
Stan Musial,MVP,1.152,0.376,131,39
Johnny Mize,Not MVP,0.959,0.289,125,40
Sid Gordon,Not MVP,0.927,0.299,107,30
Ralph Kiner,Not MVP,0.924,0.265,123,40
Bob Elliott,Not MVP,0.897,0.283,100,23
Andy Pafko,Not MVP,0.891,0.312,101,26
Enos Slaughter,Not MVP,0.879,0.321,90,11
Del Ennis,Not MVP,0.869,0.290,95,30
Hank Sauer,Not MVP,0.844,0.260,97,35
Jackie Robinson,Not MVP,0.820,0.296,85,12
Bill Nicholson,Not MVP,0.816,0.261,67,19
Wally Westlake,Not MVP,0.815,0.285,65,17
Whitey Lockman,Not MVP,0.815,0.286,59,18
Tommy Holmes,Not MVP,0.814,0.325,61,6
Richie Ashburn,Not MVP,0.810,0.333,40,2
Johnny Wyrostek,Not MVP,0.799,0.273,76,17
Alvin Dark,Not MVP,0.786,0.322,48,3
Earl Torgeson,Not MVP,0.770,0.253,67,10
